chart_id,chart_type,question,explanation,gold_spec,gold_value,gen_spec,gen_value,value_match,gold_looks_wrong,true_answer,audit_note,my_verdict,my_gold_verdict,my_gen_verdict,my_note
2jki13q54zizc6i4,line_simple,"If you compare the average value from july 2008 until june 2012 and july 2013 until june 2017, which value is higher?","1. get the average from july 2008 until june 2012
2. get the average from july 2013 until june 2017
3. compare 
4. find extremum","{""ops"":[{""op"":""filter"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""field"":""Period"",""operator"":""between"",""value"":[""Jul 2008 - Jun 2009"",""Jul 2011 - Jun 2012""]},{""op"":""average"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":1},""field"":""Number of trucks""}],""ops2"":[{""op"":""filter"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[],""sentenceIndex"":2},""field"":""Period"",""operator"":""between"",""value"":[""Jul 2013 - Jun 2014"",""Jul 2016 - Jun 2017""]},{""op"":""average"",""id"":""n4"",""meta"":{""nodeId"":""n4"",""inputs"":[""n3""],""sentenceIndex"":2},""field"":""Number of trucks""}],""ops3"":[{""op"":""compareBool"",""id"":""n5"",""meta"":{""nodeId"":""n5"",""inputs"":[""n2"",""n4""],""sentenceIndex"":3},""operator"":"">"",""targetA"":""ref:n2"",""targetB"":""ref:n4""}]}",0.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Period"", ""include"": [""Jul 2008 - Jun 2009"", ""Jul 2009 - Jun 2010"", ""Jul 2010 - Jun 2011"", ""Jul 2011 - Jun 2012""]}, {""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Number of trucks""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Period"", ""include"": [""Jul 2013 - Jun 2014"", ""Jul 2014 - Jun 2015"", ""Jul 2015 - Jun 2016"", ""Jul 2016 - Jun 2017""]}, {""op"": ""average"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Number of trucks""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n4""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=5;taskId=o5""}, ""targetA"": ""ref:n4"", ""targetB"": ""ref:n2"", ""operator"": "">""}]}",1.0,MISMATCH,0,Jul 2013–Jun 2017 is higher (avg 3568.0 vs 3208.5 for Jul 2008–Jun 2012),Higher avg is period 2 (3568.0); gold compareBool=0 correctly says P1 not greater; ours returned 3620 (max of P1 only); baseline returned 3208.5 (the lower average).,,wrong,ok,
0pzdf7hfbxgjghsa,bar_simple,How big was the change from 2016 to 2017 compared to the change from 2017 to 2018?,"1. retrieve value of 2016 and 2017
2. retrieve value of 2017 and 2018
3. get the difference of the retrieved values","{""ops"":[{""op"":""retrieveValue"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""target"":""2016""},{""op"":""retrieveValue"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[],""sentenceIndex"":1},""target"":""2017""},{""op"":""diff"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[""n1"",""n2""],""sentenceIndex"":1},""targetA"":""ref:n1"",""targetB"":""ref:n2"",""signed"":false}],""ops2"":[{""op"":""retrieveValue"",""id"":""n4"",""meta"":{""nodeId"":""n4"",""inputs"":[],""sentenceIndex"":2},""target"":""2017""},{""op"":""retrieveValue"",""id"":""n5"",""meta"":{""nodeId"":""n5"",""inputs"":[],""sentenceIndex"":2},""target"":""2018""},{""op"":""diff"",""id"":""n6"",""meta"":{""nodeId"":""n6"",""inputs"":[""n4"",""n5""],""sentenceIndex"":2},""targetA"":""ref:n4"",""targetB"":""ref:n5"",""signed"":false}],""ops3"":[{""op"":""diff"",""id"":""n7"",""meta"":{""nodeId"":""n7"",""inputs"":[""n3"",""n6""],""sentenceIndex"":3},""targetA"":""ref:n3"",""targetB"":""ref:n6"",""signed"":false}]}",1.17 @__diff__,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Year"", ""target"": ""2016""}, {""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Year"", ""target"": ""2017""}], ""ops2"": [{""op"": ""retrieveValue"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Year"", ""target"": ""2017""}, {""op"": ""retrieveValue"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Year"", ""target"": ""2018""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n3"", ""n4""], ""sentenceIndex"": 3, ""view"": {""phase"": 2}, ""source"": ""recursive_step=5;taskId=o5""}, ""targetA"": ""ref:n3"", ""targetB"": ""ref:n4"", ""signed"": false}]}",0.22 @__diff__,MISMATCH,0,"1.17 (change 2016→2017 = 1.39, change 2017→2018 = 0.22; difference between the two changes = 1.17)","Question compares two changes; ours returned only the first change (1.39), baseline correctly computed |1.39-0.22|=1.17.",,ok,wrong,
0rfuaawgi58ajpsv,bar_grouped,What is the difference in the average between North America and Latin America?,"1. Get the average of Northern America
2. Get the average of Latin America
3. Get the difference between the two average values","{""ops"":[{""op"":""average"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""field"":""Media rights revenue in billion US dollars"",""group"":""North America""}],""ops2"":[{""op"":""average"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[],""sentenceIndex"":2},""field"":""Media rights revenue in billion US dollars"",""group"":""Latin America""}],""ops3"":[{""op"":""diff"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[""n1"",""n2""],""sentenceIndex"":3},""targetA"":""ref:n1"",""targetB"":""ref:n2"",""signed"":true}]}",8.422 @__diff__,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Media rights revenue in billion US dollars"", ""group"": ""North America""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Media rights revenue in billion US dollars"", ""group"": ""Latin America""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""field"": ""Media rights revenue in billion US dollars"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}]}",8.422 @__diff__,MATCH,0,,,,,ok,
0rdpculfpyw3bv5p,bar_grouped,Which year shows the lowest gap between lending and investment?,"1. Get the difference between lending and investment in every year
2. Find the year with the smallest value","{""ops"":[{""op"":""pairDiff"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""by"":""Year"",""groupA"":""Lending"",""groupB"":""Investment"",""seriesField"":""Type"",""field"":""Value in billion US dollars"",""absolute"":true}],""ops2"":[{""op"":""findExtremum"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""which"":""min"",""field"":""Value in billion US dollars""}]}",0.41 @2011,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Type"", ""field"": ""Value in billion US dollars"", ""groupA"": ""Lending"", ""groupB"": ""Investment"", ""signed"": false, ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Value in billion US dollars"", ""which"": ""min""}]}",0.41 @2011,MATCH,0,,,,,ok,
10x2rgiqw97wdspi,bar_stacked,Which season was above average in both commercial and broadcasting?,"1. Find the average of the commercial
2. Find the average of the broadcasting
3. Find the season that is above average for both commercial and broadcasting","{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Broadcasting""}, {""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Commercial""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Revenue_Million_Euros"", ""operator"": "">"", ""value"": ""ref:n1"", ""group"": ""Broadcasting""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3"", ""n2""], ""sentenceIndex"": 3}, ""field"": ""Revenue_Million_Euros"", ""operator"": "">"", ""value"": ""ref:n2"", ""group"": ""Commercial""}]}","[5 rows: 2015/16:263.4, 2016/17:301.4, 2017/18:356.2, 2018/19:354.6]","{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Commercial""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Broadcasting""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Commercial"", ""signed"": true, ""targetValue"": ""ref:n1""}, {""op"": ""filter"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3, ""view"": {""phase"": 3, ""parallelGroup"": ""p3""}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Revenue_Million_Euros"", ""operator"": "">"", ""value"": 0}, {""op"": ""diff"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=5;taskId=o5""}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Broadcasting"", ""signed"": false, ""targetValue"": ""ref:n2""}, {""op"": ""filter"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n5""], ""sentenceIndex"": 3, ""view"": {""phase"": 3, ""parallelGroup"": ""p3""}, ""source"": ""recursive_step=6;taskId=o6""}, ""field"": ""Revenue_Million_Euros"", ""operator"": "">"", ""value"": 0}]}","[11 rows: 2009/10:53.25, 2010/11:28.45, 2011/12:12.75, 2012/13:23.65]",MISMATCH,0,"Seasons above average in both: 2015/16, 2016/17, 2017/18, 2018/19, 2019/20 (avg commercial ~257.82, avg broadcasting ~211.95)","Ours only computed two averages (value NaN, no season selection); baseline used pairDiff>0 logic and returned empty; neither yields the 5 correct seasons.",,wrong,wrong," [제안근거: Explanation has 3 steps: avg(commercial), avg(broadcasting), then find seasons above average for BOT]"
0qz3v0bszsex7jjm,bar_simple,Which fiscal years' expenditures are below average?,"1. Determine average
2. Compare each year's value with the average
3. Filter to countries that are below average","{""ops"":[{""op"":""average"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""field"":""Expenditure in billion GBP""}],""ops2"":[{""op"":""filter"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""field"":""Expenditure in billion GBP"",""operator"":""<"",""value"":""ref:n1""}]}","[11 rows: 00/01:1.4, 01/02:1.7, 02/03:2.1, 03/04:2.3]","{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Expenditure in billion GBP""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Expenditure in billion GBP"", ""operator"": ""<"", ""value"": ""ref:n1""}]}","[11 rows: 00/01:1.4, 01/02:1.7, 02/03:2.1, 03/04:2.3]",MATCH,0,"Average ≈ 3.395; below-average fiscal years: 00/01, 01/02, 02/03, 03/04, 04/05, 05/06, 06/07, 07/08, 08/09, 12/13 (10 years)","All three compute average then filter < avg; final rows = the 10 below-average years; baseline's extra diffByValue is harmless, final filter identical.",,,ok,
23wg8zio5ahp40tg,line_multiple,Which year had the biggest gap between favor and oppose?,"1. calculate difference between the values of favor and oppose
2. find extremum","{""ops"":[{""op"":""pairDiff"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""by"":""Year"",""groupA"":""Favor"",""groupB"":""Oppose"",""seriesField"":""Opinion"",""field"":""Percentage"",""absolute"":true}],""ops2"":[{""op"":""findExtremum"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""which"":""max""}]}",38.0 @1996,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Opinion"", ""field"": ""Percentage"", ""groupA"": ""Favor"", ""groupB"": ""Oppose"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Percentage"", ""which"": ""max""}]}",38.0 @1996,MATCH,0,1996 (gap of 38 between Oppose 65 and Favor 27),"Biggest gap is 1996 (38); gold correct, but ours/baseline used signed non-absolute diff so max picked 2010 (-6), the smallest gap — wrong year.",,ok,ok,
28bxxhd6omv2l2h1,line_multiple,What is the difference between the maximum and minimum gap between the two groups?,"1. calculate the difference for each value
2. find the maximum value","{""ops"":[{""op"":""pairDiff"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""by"":""Year"",""groupA"":""Canada"",""groupB"":""Newfoundland and Labrador"",""seriesField"":""Region"",""field"":""Life expectancy in years"",""absolute"":true}],""ops2"":[{""op"":""range"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""field"":""Life expectancy in years""}]}",0.8 @__range__,"{""ops"": [{""op"": ""diff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Life expectancy in years"", ""groupA"": ""Canada"", ""groupB"": ""Newfoundland and Labrador"", ""signed"": false, ""by"": ""Year"", ""seriesField"": ""Region""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Life expectancy in years"", ""which"": ""max""}]}",2.6 @2013-2015,MISMATCH,0,0.8 (max gap 2.6 at 2013-2015 minus min gap 1.8),"Question wants range(max-min gap)=0.8; gold's range op gives 0.8 (correct), but ours/baseline used findExtremum max returning only the max gap 2.6.",,wrong,wrong,
29rxoltwhongoday,line_multiple,"In 2002 and 2017, which year shows the highest gap between two opinion?","1. calculate the difference in 2002 and 2017
2. find the year which has the bigger difference","{""ops"":[{""op"":""pairDiff"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""by"":""Year"",""groupA"":""Dissatisfied"",""groupB"":""Satisfied"",""seriesField"":""Opinion"",""field"":""Percentage"",""absolute"":true},{""op"":""filter"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":1},""field"":""Year"",""include"":[""2002"",""2017""]}],""ops2"":[{""op"":""findExtremum"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[""n2""],""sentenceIndex"":2},""which"":""max"",""field"":""Percentage""}]}",72.0 @2017,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Opinion"", ""field"": ""Percentage"", ""groupA"": ""Dissatisfied"", ""groupB"": ""Satisfied"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Percentage"", ""which"": ""max""}]}",72.0 @2017,MATCH,0,,,,,ok,
2eiyyw562tcvjypp,line_multiple,How many years has Russia had higher favorability than the US?,"1. calculate the difference between Russia and the US
2. count the number of years that Russia is higher than the US","{""ops"":[{""op"":""pairDiff"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""by"":""Year"",""groupA"":""Russia favorability in US"",""groupB"":""US favorability in Russia"",""seriesField"":""Favorability_Direction"",""field"":""Favorable_View_Percentage"",""signed"":true}],""ops2"":[{""op"":""filter"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""operator"":"">"",""value"":0}],""ops3"":[{""op"":""count"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[""n2""],""sentenceIndex"":3}}]}",2.0,"{""ops"": [{""op"": ""diff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Favorable_View_Percentage"", ""groupA"": ""Russia favorability in US"", ""groupB"": ""US favorability in Russia"", ""signed"": true, ""by"": ""Year"", ""seriesField"": ""Favorability_Direction""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Favorable_View_Percentage"", ""operator"": "">"", ""value"": 0}, {""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Favorable_View_Percentage""}]}",2.0,MATCH,0,,,,,ok,
1h4rj9i2jtzq589y,line_multiple,"Which of the most recent years is the value of the EU 5-country media with y-axis values between 51 and 61?
","1. Check y-axis number
2. Check the points between 51 and 61
3. Check the year of values corresponding to the EU 5-country media between 51 and 61 
4. Choose the largest year","{""ops"":[{""op"":""filter"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""group"":""EU 5-country median""}],""ops2"":[{""op"":""filter"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":2},""field"":""Favorable_View_Percentage"",""operator"":"">="",""value"":51},{""op"":""filter"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[""n2""],""sentenceIndex"":3},""field"":""Favorable_View_Percentage"",""operator"":""<="",""value"":61}],""ops3"":[{""op"":""sort"",""id"":""n4"",""meta"":{""nodeId"":""n4"",""inputs"":[""n3""],""sentenceIndex"":4},""field"":""Year"",""order"":""desc""},{""op"":""nth"",""id"":""n5"",""meta"":{""nodeId"":""n5"",""inputs"":[""n4""],""sentenceIndex"":4},""n"":1,""from"":""left""}]}",54.0 @2014,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Favorable_View_Percentage"", ""operator"": ""between"", ""value"": [51, 61]}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Favorable_View_Percentage"", ""operator"": ""between"", ""value"": [51, 61], ""group"": ""EU 5-country median""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 2}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Year"", ""group"": ""EU 5-country median"", ""which"": ""max""}]}",54.0 @2014,MATCH,0,2014,,,,ok,
0gf8ugj84bs1ko2k,bar_stacked,What is the average value for each service area in the year when the data center's revenue was highest?,"1. Check the graph for the data center with the highest value.
2. Check the value for each service area.
3. Calculate the average.",,,"{""ops"": [{""op"": ""findExtremum"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Revenue_Million_USD"", ""group"": ""Data Centers"", ""which"": ""max""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Year"", ""include"": [""2022""]}], ""ops3"": [{""op"": ""average"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""field"": ""Revenue_Million_USD""}]}",1848.0,GOLD_EMPTY,0,1319 (avg of 2022 service areas: (1848+564+1545)/3),"Max DC year=2022; true avg across 3 areas=1319. Ours returned 1848 (DC only, not averaged); baseline returned NaN; gold has no spec.",,,,
14jt6jor7iknkjkl,line_multiple,What is the sum of the Confidence in U.S. present values for the period in which the favorite view of the U.S. is the lowest?,"1. Check the section with the lowest favorite view of U.S. value (2009, 2010, 2011)
2. Check Confidence in U.S. present value corresponding to section 1
3. Add all values of number 2",,,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""include"": [""2009"", ""2010"", ""2011""]}], ""ops3"": [{""op"": ""sum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Percentage"", ""group"": ""Confidence in US president""}]}",154.0,GOLD_EMPTY,0,154 (Confidence in US president for 2009/2010/2011 = 56+49+49),"Lowest favorable view years 2009/2010/2011; Confidence sum 56+49+49=154; ours=154 correct, baseline/gold absent.",,,,
16aphfabldrpgcmd,line_multiple,What is the sum of the number of weights exceeding 3670 in the Boys group and the number of weights exceeding 3550 in the Girls group?,"1. Counting the number of values above 3670 on the Boys graph
2. Counting the number of values above 3550 on the Girls graph
3. Add the number of 1 and 2","{""ops"":[{""op"":""filter"",""id"":""n1"",""meta"":{""nodeId"":""n1"",""inputs"":[],""sentenceIndex"":1},""field"":""Average weight in metric grams"",""operator"":"">"",""value"":3670,""group"":""Boys""},{""op"":""count"",""id"":""n2"",""meta"":{""nodeId"":""n2"",""inputs"":[""n1""],""sentenceIndex"":1}}],""ops2"":[{""op"":""filter"",""id"":""n3"",""meta"":{""nodeId"":""n3"",""inputs"":[],""sentenceIndex"":2},""field"":""Average weight in metric grams"",""operator"":"">"",""value"":3550,""group"":""Girls""},{""op"":""count"",""id"":""n4"",""meta"":{""nodeId"":""n4"",""inputs"":[""n3""],""sentenceIndex"":2}}],""ops3"":[{""op"":""add"",""id"":""n5"",""meta"":{""nodeId"":""n5"",""inputs"":[""n2"",""n4""],""sentenceIndex"":3},""targetA"":""ref:n2"",""targetB"":""ref:n4""}]}",8.0 @__add__,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Average weight in metric grams"", ""operator"": "">"", ""value"": 3670, ""group"": ""Boys""}, {""op"": ""count"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Average weight in metric grams"", ""group"": ""Boys""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Average weight in metric grams"", ""operator"": "">"", ""value"": 3550, ""group"": ""Girls""}, {""op"": ""count"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2}, ""field"": ""Average weight in metric grams"", ""group"": ""Girls""}], ""ops3"": [{""op"": ""add"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n4""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n4""}]}",8.0 @__add__,MATCH,0,8 (Boys >3670: 3; Girls >3550: 5),,,,ok,
