chart_id,chart_type,question,explanation,gold_spec,gold_value,gen_spec,gen_value,value_match,gold_looks_wrong,true_answer,audit_note,my_verdict,my_gold_verdict,my_gen_verdict,my_note
2jki13q54zizc6i4,line_simple,"If you compare the average value from july 2008 until june 2012 and july 2013 until june 2017, which value is higher?",Average the values for the four periods spanning July 2008 to June 2012. Calculate the mean for the four periods ranging from July 2013 to June 2017. Compare the two resulting numbers to determine which is greater.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Period"", ""operator"": ""between"", ""value"": [""Jul 2008 - Jun 2009"", ""Jul 2011 - Jun 2012""]}, {""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Number of trucks""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Period"", ""operator"": ""between"", ""value"": [""Jul 2013 - Jun 2014"", ""Jul 2016 - Jun 2017""]}, {""op"": ""average"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2}, ""field"": ""Number of trucks""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n4""], ""sentenceIndex"": 3}, ""operator"": "">"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n4""}]}",0.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Period"", ""include"": [""Jul 2008 - Jun 2009"", ""Jul 2009 - Jun 2010"", ""Jul 2010 - Jun 2011"", ""Jul 2011 - Jun 2012""]}, {""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Number of trucks""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Period"", ""include"": [""Jul 2013 - Jun 2014"", ""Jul 2014 - Jun 2015"", ""Jul 2015 - Jun 2016"", ""Jul 2016 - Jun 2017""]}, {""op"": ""average"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2}, ""field"": ""Number of trucks""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n4""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n4"", ""operator"": "">""}]}",0.0,MATCH,0,,,,,ok,
0pzdf7hfbxgjghsa,bar_simple,How big was the change from 2016 to 2017 compared to the change from 2017 to 2018?,"Locate the production values for 2016, 2017, and 2018. Calculate the absolute difference between the 2016 and 2017 amounts. Determine the absolute difference between the 2017 and 2018 amounts. Subtract the smaller change from the larger one.","{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""2016"", ""field"": ""Production in billion heads""}, {""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""2017"", ""field"": ""Production in billion heads""}, {""op"": ""retrieveValue"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""2018"", ""field"": ""Production in billion heads""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2"", ""n1""], ""sentenceIndex"": 2}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n1"", ""signed"": false}], ""ops3"": [{""op"": ""diff"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n3"", ""n2""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n3"", ""targetB"": ""ref:n2"", ""signed"": false}], ""ops4"": [{""op"": ""diff"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n4"", ""n5""], ""sentenceIndex"": 4}, ""targetA"": ""ref:n4"", ""targetB"": ""ref:n5"", ""signed"": false}]}",1.17 @__diff__,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""target"": ""2016""}, {""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""target"": ""2017""}, {""op"": ""retrieveValue"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""target"": ""2018""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 2}, ""field"": ""Production in billion heads"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n1"", ""signed"": false}], ""ops3"": [{""op"": ""diff"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n3""], ""sentenceIndex"": 3}, ""field"": ""Production in billion heads"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n3"", ""signed"": false}], ""ops4"": [{""op"": ""diff"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n4"", ""n5""], ""sentenceIndex"": 4}, ""field"": ""Production in billion heads"", ""targetA"": ""ref:n4"", ""targetB"": ""ref:n5"", ""signed"": false}]}",1.17 @__diff__,MATCH,0,,,,,ok,
0rfuaawgi58ajpsv,bar_grouped,What is the difference in the average between North America and Latin America?,Calculate the average media rights revenue for North America across all years. Compute the average revenue for Latin America over the same period. Subtract the smaller average from the larger one.,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Media rights revenue in billion US dollars"", ""group"": ""North America""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Media rights revenue in billion US dollars"", ""group"": ""Latin America""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}]}",8.422 @__diff__,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""group"": ""North America""}, {""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Media rights revenue in billion US dollars""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""group"": ""Latin America""}, {""op"": ""average"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2}, ""field"": ""Media rights revenue in billion US dollars"", ""group"": ""Latin America""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n4""], ""sentenceIndex"": 3}, ""field"": ""Media rights revenue in billion US dollars"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n4"", ""signed"": false}]}",8.422 @__diff__,MATCH,0,8.422 (NA avg 9.578 − LatAm avg 1.156),"Ours returns NaN: its 2nd step filters Latin America on top of the already-North-America-filtered n1, yielding an empty subset; baseline and gold both give 8.422.",,,ok,
0rdpculfpyw3bv5p,bar_grouped,Which year shows the lowest gap between lending and investment?,Calculate the absolute difference between the Lending and Investment values for each year. Select the year that yields the minimum gap.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Lending"", ""groupB"": ""Investment"", ""seriesField"": ""Type"", ""by"": ""Year"", ""field"": ""Value in billion US dollars"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""min"", ""field"": ""Value in billion US dollars""}]}",0.41 @2011,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Type"", ""field"": ""Value in billion US dollars"", ""groupA"": ""Lending"", ""groupB"": ""Investment"", ""signed"": true, ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Value in billion US dollars"", ""which"": ""min""}]}",0.41 @2011,MATCH,0,,,,,ok,
10x2rgiqw97wdspi,bar_stacked,Which season was above average in both commercial and broadcasting?,Calculate the average revenue for the Commercial category across all seasons. Compute the average revenue for the Broadcasting category across the same period. Identify the seasons where the Commercial value is strictly greater than the Commercial average. Filter this subset to retain only the seasons that also exceed the Broadcasting average.,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Commercial""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Broadcasting""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Revenue_Million_Euros"", ""operator"": "">"", ""value"": ""ref:n1"", ""group"": ""Commercial""}], ""ops4"": [{""op"": ""filter"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3"", ""n2""], ""sentenceIndex"": 4}, ""field"": ""Revenue_Million_Euros"", ""operator"": "">"", ""value"": ""ref:n2"", ""group"": ""Broadcasting""}]}","[5 rows: 2015/16:227.7, 2016/17:236.8, 2017/18:251.3, 2018/19:257.9]","{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Commercial""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Broadcasting""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3, ""view"": {""phase"": 2}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Revenue_Million_Euros"", ""operator"": "">"", ""value"": ""ref:n1"", ""group"": ""Commercial""}], ""ops4"": [{""op"": ""filter"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2"", ""n3""], ""sentenceIndex"": 4, ""view"": {""phase"": 3}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Revenue_Million_Euros"", ""operator"": "">"", ""value"": ""ref:n2""}]}","[5 rows: 2015/16:263.4, 2016/17:301.4, 2017/18:356.2, 2018/19:354.6]",MISMATCH,0,"2015/16, 2016/17, 2017/18, 2018/19, 2019/20 (Commercial avg=257.82, Broadcasting avg=211.95; all 5 seasons above Commercial avg are also above Broadcasting avg)","Answer is 5 seasons (2015/16–2019/20); both ours and baseline returned empty, gold has no spec.",,ok,wrong,"operand: n3, n4에서 ref를 사용했어야 하는데 그렇게 하지 않음."
0qz3v0bszsex7jjm,bar_simple,Which fiscal years' expenditures are below average?,Calculate the average expenditure across all the fiscal years plotted in the chart. Compare the individual expenditure value of each year against this overall average. Select the fiscal years that have a value strictly lower than the computed mean.,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Expenditure in billion GBP""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Expenditure in billion GBP"", ""operator"": ""<"", ""value"": ""ref:n1""}]}","[11 rows: 00/01:1.4, 01/02:1.7, 02/03:2.1, 03/04:2.3]","{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Expenditure in billion GBP""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Expenditure in billion GBP"", ""signed"": true, ""targetValue"": ""ref:n1""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Expenditure in billion GBP"", ""operator"": ""<"", ""value"": ""ref:n1""}]}","[11 rows: 00/01:1.4, 01/02:1.7, 02/03:2.1, 03/04:2.3]",MATCH,0,"Average ≈ 3.447 billion GBP; below-average fiscal years (11): 00/01, 01/02, 02/03, 03/04, 04/05, 05/06, 06/07, 07/08, 08/09, 10/11, 12/13",All three end in filter Expenditure < ref:avg yielding the correct 11 below-average years as rows; intermediate diffByValue in ours/baseline is harmless.,,ok,,op: diffByValue는 필요하지 않음.
23wg8zio5ahp40tg,line_multiple,Which year had the biggest gap between favor and oppose?,Compute the absolute difference between the favor and oppose percentages for each year. Select the year that produces the largest gap.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Favor"", ""groupB"": ""Oppose"", ""seriesField"": ""Opinion"", ""by"": ""Year"", ""field"": ""Percentage"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Percentage""}]}",38.0 @1996,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Opinion"", ""field"": ""Percentage"", ""groupA"": ""Favor"", ""groupB"": ""Oppose"", ""signed"": true, ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Percentage"", ""which"": ""max""}]}",38.0 @1996,MATCH,0,,,,,ok,
28bxxhd6omv2l2h1,line_multiple,What is the difference between the maximum and minimum gap between the two groups?,Calculate the absolute difference between the values of the two regions for each year to find the annual gaps. Identify the highest and lowest of these gap values. Subtract the minimum gap from the maximum gap.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Canada"", ""groupB"": ""Newfoundland and Labrador"", ""seriesField"": ""Region"", ""by"": ""Year"", ""field"": ""Life expectancy in years"", ""absolute"": true}], ""ops2"": [{""op"": ""range"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Life expectancy in years""}]}",0.8 @__range__,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Region"", ""field"": ""Life expectancy in years"", ""groupA"": ""Canada"", ""groupB"": ""Newfoundland and Labrador"", ""signed"": true, ""absolute"": true}, {""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Life expectancy in years"", ""which"": ""max""}, {""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Life expectancy in years"", ""which"": ""min""}, {""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2"", ""n3""], ""sentenceIndex"": 1}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n3"", ""signed"": false}]}",0.8 @__diff__,MATCH,0,,,,,ok,
29rxoltwhongoday,line_multiple,"In 2002 and 2017, which year shows the highest gap between two opinion?",Calculate the absolute difference between the two opinion percentages for the year 2002. Compute the absolute difference between the two opinion percentages for the year 2017. Compare the two resulting gaps. Select the year that yields the higher value.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Dissatisfied"", ""groupB"": ""Satisfied"", ""seriesField"": ""Opinion"", ""by"": ""Year"", ""field"": ""Percentage"", ""absolute"": true}, {""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Year"", ""include"": [""2002"", ""2017""]}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Percentage""}]}",72.0 @2017,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Year"", ""include"": [""2002""]}, {""op"": ""diff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Percentage"", ""groupA"": ""Dissatisfied"", ""groupB"": ""Satisfied"", ""signed"": false, ""by"": ""Year"", ""seriesField"": ""Opinion""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Year"", ""include"": [""2017""]}, {""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Percentage"", ""groupA"": ""Dissatisfied"", ""groupB"": ""Satisfied"", ""signed"": false, ""by"": ""Year"", ""seriesField"": ""Opinion""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n4""], ""sentenceIndex"": 3, ""view"": {""phase"": 3, ""parallelGroup"": ""p3""}, ""source"": ""recursive_step=5;taskId=o5""}, ""targetA"": ""ref:n4"", ""targetB"": ""ref:n2"", ""operator"": "">""}], ""ops4"": [{""op"": ""nth"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n4""], ""sentenceIndex"": 4, ""view"": {""phase"": 3, ""parallelGroup"": ""p3""}, ""source"": ""recursive_step=6;taskId=o6""}, ""field"": ""Percentage"", ""order"": ""desc"", ""n"": 1}]}",72.0 @2017,MATCH,0,"2017 (gap = |85-13| = 72, vs 2002's |79-16| = 63)","Gold value 72 / target 2017 matches; ours returns compareBool false (0.0) instead of identifying year 2017, so wrong; baseline empty.",,ok,ok,"op: 2002 and 2017 사이이므로, 이 구간 전체의 filter가 필요함."
2eiyyw562tcvjypp,line_multiple,How many years has Russia had higher favorability than the US?,Find the favorable view percentage for both Russia and the US in every given year. Compare the two data points within each year. Count the years where the value for Russia exceeds the value for the US.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Russia"", ""groupB"": ""US"", ""seriesField"": ""Country"", ""by"": ""Year"", ""field"": ""Favorable_View_Percentage"", ""signed"": true}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""operator"": "">"", ""value"": 0}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}}]}",0.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Favorability_Direction"", ""include"": [""Russia favorability in US"", ""US favorability in Russia""]}], ""ops2"": [{""op"": ""diff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2, ""view"": {""phase"": 2}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Favorable_View_Percentage"", ""groupA"": ""Russia favorability in US"", ""groupB"": ""US favorability in Russia"", ""signed"": true, ""by"": ""Year"", ""seriesField"": ""Favorability_Direction""}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=3;taskId=o3""}}]}",9.0,MISMATCH,0,,,,ok,wrong,
221xwpab655f7g8x,bar_stacked,What is the difference between the youngest age group's population values in an earliest year and the oldest age group's population values in an latest year?,"Find the Share of total population for the youngest age group (""0–14 years"") in the earliest year. Locate the value for the oldest age group (""65 years and older"") in the latest year. Subtract the latter value from the former.","{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""2009"", ""field"": ""Share of total population"", ""group"": ""0–14 years""}], ""ops2"": [{""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""target"": ""2019"", ""field"": ""Share of total population"", ""group"": ""65 years and older""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": true}]}",30.84 @__diff__,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share of total population"", ""target"": ""2009"", ""group"": ""0–14 years""}], ""ops2"": [{""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Share of total population"", ""target"": ""2019"", ""group"": ""65 years and older""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""field"": ""Share of total population"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}]}",30.84 @__diff__,MATCH,0,,,,,ok,
23an1hozb7myw4e2,bar_stacked,Find the year when the share of men's apparel starts to decrease.,Isolate the Share_of_Revenue values specifically for Men's apparel. Sort these records in chronological order by year. Compare each year's value against the value from the immediately preceding year. Select the earliest year that registers a lower value than the year before it.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""group"": ""Men's apparel""}], ""ops2"": [{""op"": ""lagDiff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Share_of_Revenue""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""operator"": ""<"", ""value"": 0}], ""ops4"": [{""op"": ""findExtremum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2}, ""which"": ""min"", ""field"": ""Year""}]}",-0.01 @2017,"{""ops"": [{""op"": ""sort"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""order"": ""asc""}, {""op"": ""lagDiff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Share_of_Revenue"", ""group"": ""Men's apparel"", ""order"": ""asc"", ""absolute"": false}, {""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 1}, ""field"": ""Share_of_Revenue"", ""group"": ""Men's apparel"", ""which"": ""min""}]}",-0.02 @2018,MATCH,1,2017,"Men's apparel: 0.22,0.23,0.24,0.24,0.23,0.21; first year lower than prior is 2017; ours&baseline returned 2018 (most-negative diff), gold returned 2016 (flat, not a decrease).",,,ok,
