chart_id,chart_type,question,explanation,gold_spec,gold_value,gen_spec,gen_value,value_match,gold_looks_wrong,true_answer,audit_note,my_verdict,my_gold_verdict,my_gen_verdict,my_note
2jki13q54zizc6i4,line_simple,"If you compare the average value from july 2008 until june 2012 and july 2013 until june 2017, which value is higher?",Group the points into the four periods from Jul 2008–Jun 2009 through Jul 2011–Jun 2012 and the four periods from Jul 2013–Jun 2014 through Jul 2016–Jun 2017. Calculate the average Number of trucks within each group. Compare the two averages. Select the group with the larger average.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Period"", ""operator"": ""between"", ""value"": [""Jul 2008 - Jun 2009"", ""Jul 2011 - Jun 2012""]}, {""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Number of trucks""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Period"", ""operator"": ""between"", ""value"": [""Jul 2013 - Jun 2014"", ""Jul 2016 - Jun 2017""]}, {""op"": ""average"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2}, ""field"": ""Number of trucks""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n4""], ""sentenceIndex"": 3}, ""operator"": "">"", ""targetA"": ""ref:n4"", ""targetB"": ""ref:n2""}]}",1.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Period"", ""include"": [""Jul 2008 - Jun 2009"", ""Jul 2009 - Jun 2010"", ""Jul 2010 - Jun 2011"", ""Jul 2011 - Jun 2012""]}, {""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Number of trucks""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Period"", ""include"": [""Jul 2013 - Jun 2014"", ""Jul 2014 - Jun 2015"", ""Jul 2015 - Jun 2016"", ""Jul 2016 - Jun 2017""]}, {""op"": ""average"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Number of trucks""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n4""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=5;taskId=o5""}, ""targetA"": ""ref:n4"", ""targetB"": ""ref:n2"", ""operator"": "">""}]}",1.0,MATCH,0,,,,ok,ok,"모두 맞는 표현
"
0pzdf7hfbxgjghsa,bar_simple,How big was the change from 2016 to 2017 compared to the change from 2017 to 2018?,"Read the bar values for 2016, 2017, and 2018 from the chart. 
Subtract the 2016 value from the 2017 value to get the 2016→2017 change. 
Subtract the 2017 value from the 2018 value to get the 2017→2018 change. 
Compare the two changes by subtracting the smaller change from the larger.","{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""2016"", ""field"": ""Production in billion heads""}, {""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""2017"", ""field"": ""Production in billion heads""}, {""op"": ""retrieveValue"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""2018"", ""field"": ""Production in billion heads""}, {""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2"", ""n1""], ""sentenceIndex"": 1}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n1"", ""field"": ""Production in billion heads"", ""signed"": true}], ""ops2"": [{""op"": ""diff"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n3"", ""n2""], ""sentenceIndex"": 2}, ""targetA"": ""ref:n3"", ""targetB"": ""ref:n2"", ""field"": ""Production in billion heads"", ""signed"": true}], ""ops3"": [{""op"": ""diff"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n5"", ""n4""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n5"", ""targetB"": ""ref:n4"", ""signed"": false}]}",1.17 @__diff__,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""target"": ""2016""}, {""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""target"": ""2017""}, {""op"": ""retrieveValue"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""target"": ""2018""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 2}, ""field"": ""Production in billion heads"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n1"", ""signed"": true}], ""ops3"": [{""op"": ""diff"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n3""], ""sentenceIndex"": 3}, ""field"": ""Production in billion heads"", ""targetA"": ""ref:n3"", ""targetB"": ""ref:n2"", ""signed"": true}], ""ops4"": [{""op"": ""diff"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n4"", ""n5""], ""sentenceIndex"": 4}, ""field"": ""Production in billion heads"", ""targetA"": ""ref:n5"", ""targetB"": ""ref:n4"", ""signed"": false}]}",1.17 @__diff__,MATCH,0,,,,,ok,
0rfuaawgi58ajpsv,bar_grouped,What is the difference in the average between North America and Latin America?,Select the bars for North America across all years and calculate their average value. Select the bars for Latin America across all years and calculate their average value. Subtract the Latin America average from the North America average.,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Media rights revenue in billion US dollars"", ""group"": ""North America""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Media rights revenue in billion US dollars"", ""group"": ""Latin America""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": true}]}",8.422 @__diff__,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Media rights revenue in billion US dollars"", ""group"": ""North America""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Media rights revenue in billion US dollars"", ""group"": ""Latin America""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""field"": ""Media rights revenue in billion US dollars"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}]}",8.422 @__diff__,MATCH,0,,,,,ok,
0rdpculfpyw3bv5p,bar_grouped,Which year shows the lowest gap between lending and investment?,Locate the Lending and Investment bars within each Year column. Calculate the absolute difference between those two values for each year. Compare the four gaps and select the year with the smallest difference.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Lending"", ""groupB"": ""Investment"", ""seriesField"": ""Type"", ""by"": ""Year"", ""field"": ""Value in billion US dollars"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""min"", ""field"": ""Value in billion US dollars""}]}",0.41 @2011,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Type"", ""field"": ""Value in billion US dollars"", ""groupA"": ""Lending"", ""groupB"": ""Investment"", ""signed"": false, ""absolute"": true}, {""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Value in billion US dollars"", ""which"": ""min""}]}",0.41 @2011,MATCH,0,,,,,ok,
10x2rgiqw97wdspi,bar_stacked,Which season was above average in both commercial and broadcasting?,Calculate the average Revenue_Million_Euros across all seasons for the Commercial revenue type. Compute the average Revenue_Million_Euros across all seasons for the Broadcasting revenue type. Compare each season’s Commercial value to the Commercial average and mark the seasons above it. Check those same seasons’ Broadcasting values against the Broadcasting average. Select the seasons that are above average in both revenue types.,"{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Commercial""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Broadcasting""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""field"": ""Revenue_Million_Euros"", ""operator"": "">"", ""value"": ""ref:n1"", ""group"": ""Commercial""}], ""ops4"": [{""op"": ""filter"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3"", ""n2""], ""sentenceIndex"": 4}, ""field"": ""Revenue_Million_Euros"", ""operator"": "">"", ""value"": ""ref:n2"", ""group"": ""Broadcasting""}]}","[5 rows: 2015/16:227.7, 2016/17:236.8, 2017/18:251.3, 2018/19:257.9]","{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Commercial""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Broadcasting""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Revenue_Million_Euros"", ""group"": ""Commercial"", ""signed"": true, ""targetValue"": ""ref:n1""}, {""op"": ""filter"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3, ""view"": {""phase"": 3}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Revenue_Million_Euros"", ""operator"": "">"", ""value"": 0}], ""ops4"": [{""op"": ""diff"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2""], ""sentenceIndex"": 4, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=5;taskId=o5""}, ""group"": ""Broadcasting"", ""signed"": false, ""targetValue"": ""ref:n2""}], ""ops5"": [{""op"": ""filter"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n4""], ""sentenceIndex"": 5, ""view"": {""phase"": 4}, ""source"": ""recursive_step=6;taskId=o6""}, ""field"": ""Revenue_Million_Euros"", ""operator"": "">"", ""value"": 0}]}","[5 rows: 2015/16:5.58, 2016/17:43.58, 2017/18:98.38, 2018/19:96.78]",MISMATCH,0,"2015/16, 2016/17, 2017/18, 2018/19, 2019/20 (Commercial avg ~257.8, Broadcasting avg ~211.95; these 5 seasons exceed both)","Answer is 5 seasons; ours only computed two averages (NaN scalar), baseline returned empty—neither produced the season list.",,ok,wrong,"op: ""select the seasons that are above"" --> 이 기준으로 filter를 해야 함."
0qz3v0bszsex7jjm,bar_simple,Which fiscal years' expenditures are below average?,"Calculate the average of the “Expenditure in billion GBP” values across all fiscal years shown in the chart. 
Compare each fiscal year’s bar height to that average level. 
Select the fiscal years whose bars fall below the average. List those fiscal-year labels.","{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Expenditure in billion GBP""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Expenditure in billion GBP"", ""operator"": ""<"", ""value"": ""ref:n1""}]}","[11 rows: 00/01:1.4, 01/02:1.7, 02/03:2.1, 03/04:2.3]","{""ops"": [{""op"": ""average"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Expenditure in billion GBP""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Expenditure in billion GBP"", ""operator"": ""<"", ""value"": ""ref:n1"", ""xKindHint"": ""quantitative""}]}","[11 rows: 00/01:1.4, 01/02:1.7, 02/03:2.1, 03/04:2.3]",MATCH,0,"Average ≈ 3.447; below-average fiscal years (11): 00/01, 01/02, 02/03, 03/04, 04/05, 05/06, 06/07, 07/08, 08/09, 10/11, 12/13","Both ours and baseline filter Expenditure < average, returning the correct 11 below-average fiscal-year rows; baseline's extra diffByValue step is harmless.",,,ok,
23wg8zio5ahp40tg,line_multiple,Which year had the biggest gap between favor and oppose?,Compute the absolute difference between the Oppose and Favor percentages for each year. Compare these year-by-year gaps across the chart. Select the year with the largest gap.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Favor"", ""groupB"": ""Oppose"", ""seriesField"": ""Opinion"", ""by"": ""Year"", ""field"": ""Percentage"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Percentage""}]}",38.0 @1996,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Opinion"", ""field"": ""Percentage"", ""groupA"": ""Oppose"", ""groupB"": ""Favor"", ""signed"": true, ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Percentage"", ""which"": ""max""}]}",38.0 @1996,MATCH,0,,,,,ok,
28bxxhd6omv2l2h1,line_multiple,What is the difference between the maximum and minimum gap between the two groups?,Compute the gap between the two region lines at each Year by subtracting Newfoundland and Labrador from Canada. Determine the maximum of these yearly gaps and the minimum of these yearly gaps. Subtract the minimum gap from the maximum gap.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Canada"", ""groupB"": ""Newfoundland and Labrador"", ""seriesField"": ""Region"", ""by"": ""Year"", ""field"": ""Life expectancy in years"", ""signed"": true}], ""ops2"": [{""op"": ""range"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Life expectancy in years""}]}",0.8 @__range__,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""seriesField"": ""Region"", ""field"": ""Life expectancy in years"", ""groupA"": ""Canada"", ""groupB"": ""Newfoundland and Labrador"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Life expectancy in years"", ""which"": ""max""}, {""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Life expectancy in years"", ""which"": ""min""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2"", ""n3""], ""sentenceIndex"": 3}, ""field"": ""Life expectancy in years"", ""targetA"": ""ref:n2"", ""targetB"": ""ref:n3"", ""signed"": false}]}",0.8 @__diff__,MATCH,0,,,,,ok,
29rxoltwhongoday,line_multiple,"In 2002 and 2017, which year shows the highest gap between two opinion?",Locate the two opinion values for 2002 on the chart. Subtract the Satisfied percentage from the Dissatisfied percentage to get the gap for 2002. Repeat the same subtraction for 2017. Compare the two gaps and select the year with the larger gap.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Dissatisfied"", ""groupB"": ""Satisfied"", ""seriesField"": ""Opinion"", ""by"": ""Year"", ""field"": ""Percentage"", ""signed"": true}, {""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Year"", ""include"": [""2002"", ""2017""]}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Percentage""}]}",72.0 @2017,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Percentage"", ""target"": ""2002"", ""group"": ""Dissatisfied""}, {""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Percentage"", ""target"": ""2002"", ""group"": ""Satisfied""}], ""ops2"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 2, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=3;taskId=o3""}, ""field"": ""Percentage"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}], ""ops3"": [{""op"": ""retrieveValue"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [], ""sentenceIndex"": 3, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=4;taskId=o4""}, ""field"": ""Percentage"", ""target"": ""2017"", ""group"": ""Dissatisfied""}, {""op"": ""retrieveValue"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [], ""sentenceIndex"": 3, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=5;taskId=o5""}, ""field"": ""Percentage"", ""target"": ""2017"", ""group"": ""Satisfied""}, {""op"": ""diff"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n4"", ""n5""], ""sentenceIndex"": 3, ""view"": {""phase"": 2, ""parallelGroup"": ""p2""}, ""source"": ""recursive_step=6;taskId=o6""}, ""field"": ""Percentage"", ""targetA"": ""ref:n4"", ""targetB"": ""ref:n5"", ""signed"": false}], ""ops4"": [{""op"": ""findExtremum"", ""id"": ""n7"", ""meta"": {""nodeId"": ""n7"", ""inputs"": [], ""sentenceIndex"": 4, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=7;taskId=o7""}, ""field"": ""Percentage"", ""which"": ""max""}]}",85.0 @2017,MISMATCH,0,"2017 (gap 72 = |85-13|, vs 2002 gap 63 = |79-16|)","2017 gap 72 > 2002 gap 63; baseline compareBool n6(72)>n3(63)=true→2017 correct; ours compares filter nodes n1/n3 not diffs, returns 0.0 wrong.",,wrong,ok,godl: Year=2002와 Year=2017만 비교하는 것임. 따라사 Gen Spec이 맞음.
2eiyyw562tcvjypp,line_multiple,How many years has Russia had higher favorability than the US?,Pair the two country values for each year shown on the chart. Compare Russia’s favorability percentage to the US’s favorability percentage within each year. Count the years where Russia’s value is higher than the US’s.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""groupA"": ""Russia"", ""groupB"": ""US"", ""seriesField"": ""Country"", ""by"": ""Year"", ""field"": ""Favorable_View_Percentage"", ""signed"": true}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""operator"": "">"", ""value"": 0}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}}]}",0.0,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Favorability_Direction"", ""include"": [""Russia favorability in US"", ""US favorability in Russia""]}, {""op"": ""diff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""field"": ""Favorable_View_Percentage"", ""groupA"": ""Russia favorability in US"", ""groupB"": ""US favorability in Russia"", ""signed"": true, ""by"": ""Year"", ""seriesField"": ""Favorability_Direction""}, {""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 1, ""view"": {""phase"": 2}, ""source"": ""recursive_step=3;taskId=o3""}}]}",9.0,MISMATCH,0,,,,unsure,unsure,
221xwpab655f7g8x,bar_stacked,What is the difference between the youngest age group's population values in an earliest year and the oldest age group's population values in an latest year?,Locate the earliest year on the x-axis and read the value of the youngest age-group segment (0–14 years). Locate the latest year on the x-axis and read the value of the oldest age-group segment (65 years and older). Subtract the latest-year oldest-group value from the earliest-year youngest-group value.,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""2009"", ""field"": ""Share of total population"", ""group"": ""0–14 years""}], ""ops2"": [{""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""target"": ""2019"", ""field"": ""Share of total population"", ""group"": ""65 years and older""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": true}]}",30.84 @__diff__,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Share of total population"", ""target"": ""2009"", ""group"": ""0–14 years""}], ""ops2"": [{""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Share of total population"", ""target"": ""2019"", ""group"": ""65 years and older""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 3}, ""field"": ""Share of total population"", ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2"", ""signed"": false}]}",30.84 @__diff__,MATCH,0,,,,,ok,
23an1hozb7myw4e2,bar_stacked,Find the year when the share of men's apparel starts to decrease.,Read the men’s apparel segment value for each year in chronological order. Compare each year’s men’s share to the immediately previous year’s value. Select the first year where the men’s share is lower than the prior year.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""group"": ""Men's apparel""}], ""ops2"": [{""op"": ""lagDiff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Share_of_Revenue""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}, ""operator"": ""<"", ""value"": 0}], ""ops4"": [{""op"": ""findExtremum"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2}, ""which"": ""min"", ""field"": ""Year""}]}",-0.01 @2017,"{""ops"": [{""op"": ""lagDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=1;taskId=o1""}, ""field"": ""Share_of_Revenue"", ""group"": ""Men's apparel"", ""order"": ""asc""}], ""ops2"": [{""op"": ""monotonicRun"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 2, ""view"": {""phase"": 1, ""parallelGroup"": ""p1""}, ""source"": ""recursive_step=2;taskId=o2""}, ""direction"": ""decreasing"", ""mode"": ""firstBreak"", ""field"": ""Share_of_Revenue"", ""orderField"": ""Year"", ""group"": ""Men's apparel""}]}",0.24 @2016,MISMATCH,0,,,,ok,wrong,
